product_id,item,category,price
1001,dinosaurs  writing set,Toys & Games,1.65
3356,skulls writing set,Stationery & Craft,1.65
1046,doormat black flock,Home Decor,7.95
756,christmas decoupage candle,Seasonal,0.85
2278,office mug warmer polkadot,Kitchen & Dining,2.95
374,black record cover frame,Stationery & Craft,3.39
2775,"record frame 7"" single size",Stationery & Craft,2.1
55,36 pencils tube red retrospot,Kitchen & Dining,1.25
57,36 pencils tube woodland,Stationery & Craft,1.25
2948,rocking horse red christmas,Seasonal,0.72
2876,regency cakestand 3 tier,Kitchen & Dining,10.95
3764,vintage union jack bunting,Party & Festive,8.5
2897,retro longboard ironing board cover,Home Decor,3.75
59,3d dog picture playing cards,Toys & Games,2.95
3030,save the planet cotton tote bag,Apparel & Accessories,2.25
2407,paper bunting white lace,Party & Festive,2.95
1429,gentleman shirt repair kit,Toys & Games,0.85
631,card i love london,Stationery & Craft,0.42
2153,mirrored wall art foxy,Home Decor,6.35
2154,mirrored wall art gents,Home Decor,2.55
130,airline bag vintage jet set white,Apparel & Accessories,4.25
2721,potting shed sow 'n' grow set,Kitchen & Dining,4.25
132,airline bag vintage world champion,Apparel & Accessories,4.25
2589,pink hearts paper garland,Party & Festive,1.65
2720,potting shed seed envelopes,Kitchen & Dining,1.25
1697,hi tec alpine hand warmer,"Health, Beauty & Personal Care",1.65
2691,polyester filler pad 45x45cm,Home Decor,1.55
626,card dolly girl,Toys & Games,0.42
620,card billboard font,Stationery & Craft,0.42
2766,rainy ladies birthday card,Stationery & Craft,0.42
2870,red white scarf  hot water bottle,"Health, Beauty & Personal Care",3.95
3110,set of 2 tea towels apple and pears,"Health, Beauty & Personal Care",2.95
1889,lantern cream gazebo,"Health, Beauty & Personal Care",4.95
401,blue birdhouse decoration,Party & Festive,0.85
186,antique silver tea glass engraved,Kitchen & Dining,1.06
3115,set of 2 wooden market crates,Home Decor,12.75
815,classic french style basket natural,Home Decor,6.75
879,crazy daisy heart decoration,Party & Festive,1.25
628,card holder gingham heart,Stationery & Craft,2.55
3405,small stripes chocolate gift bag,Apparel & Accessories,0.85
3624,"tray, breakfast in bed",Kitchen & Dining,12.75
2663,pizza plate in box,Kitchen & Dining,3.75
2583,pink heart dots hot water bottle,"Health, Beauty & Personal Care",3.75
2664,place setting white heart,Home Decor,0.42
3168,set of 4 napkin charms leaves,Kitchen & Dining,2.55
3169,set of 4 napkin charms stars,Kitchen & Dining,2.55
3165,set of 4 napkin charms cutlery,Kitchen & Dining,2.55
619,caravan square tissue box,Stationery & Craft,1.25
571,button box,Home Decor,1.95
7,12 message cards with envelopes,Toys & Games,1.65
3395,small red babushka notebook,Stationery & Craft,0.85
1692,herb marker mint,Garden & Outdoor,0.65
1694,herb marker rosemary,Garden & Outdoor,0.65
1690,herb marker basil,Garden & Outdoor,0.65
1691,herb marker chives,Garden & Outdoor,0.65
1693,herb marker parsley,Garden & Outdoor,0.65
1695,herb marker thyme,Garden & Outdoor,0.65
2087,metal merry christmas wreath,Seasonal,1.95
3839,white christmas garland stars trees,Seasonal,3.75
2913,retrospot giant tube matches,Kitchen & Dining,2.55
53,36 foil star cake cases,"Health, Beauty & Personal Care",2.1
2350,pack of 6 handbag gift boxes,Apparel & Accessories,2.55
1425,garland wooden happy easter,Seasonal,1.25
593,calendar paper cut design,Stationery & Craft,2.95
592,calendar in season design,Stationery & Craft,2.95
459,blue paisley tissue box,Stationery & Craft,1.25
2612,pink paisley square tissue box,Apparel & Accessories,1.25
3585,toast its - happy birthday,Kitchen & Dining,1.25
3220,set/10 ivory polkadot party candles,Party & Festive,1.25
3354,skulls storage box small,Home Decor,2.1
1840,jumbo storage bag skulls,Apparel & Accessories,1.95
1415,garden path journal,Garden & Outdoor,2.55
371,black orange squeezer,Kitchen & Dining,0.42
3209,set of 72 green paper doilies,"Health, Beauty & Personal Care",1.45
2919,retrospot red washing up gloves,"Health, Beauty & Personal Care",2.1
3382,small licorice des pink bowl,Kitchen & Dining,1.25
3537,"swiss roll towel, chocolate  spots","Health, Beauty & Personal Care",2.95
2495,picnic basket wicker large,Garden & Outdoor,9.95
892,cream sweetheart egg holder,"Health, Beauty & Personal Care",4.95
2517,pink 3 piece polkadot cutlery set,Kitchen & Dining,3.75
2614,pink party bags,Party & Festive,2.1
461,blue party bags,Party & Festive,2.1
2542,pink cream felt craft trinket box,"Health, Beauty & Personal Care",1.25
2838,red retrospot oven glove double,Kitchen & Dining,2.95
2940,ridged glass storage jar cream lid,"Health, Beauty & Personal Care",3.75
2344,pack of 20 napkins pantry design,Kitchen & Dining,0.85
3524,sweetheart cakestand 3 tier,Kitchen & Dining,9.95
763,christmas hanging star with bell,Seasonal,1.25
2199,multicolour  confetti in tube,Party & Festive,1.65
743,chocolate 3 wick morris box candle,Home Decor,4.25
3100,set of 16 vintage pistachio cutlery,Kitchen & Dining,12.75
781,christmas toilet roll,Seasonal,1.25
3833,white bell honeycomb paper,"Health, Beauty & Personal Care",1.65
73,4 purple flock dinner candles,Home Decor,2.55
2515,pink & white breakfast tray,Kitchen & Dining,5.95
1189,english rose spirit level,DIY & Tools,1.95
1920,large round wicker platter,Home Decor,5.95
381,black tea towel classic design,"Health, Beauty & Personal Care",1.25
767,christmas lights 10 vintage baubles,Seasonal,4.95
2977,roses regency teacup and saucer,Kitchen & Dining,2.95
3541,t-light holder hanging lace,Home Decor,1.25
1624,hanging heart mirror decoration,Party & Festive,0.65
890,cream slice flannel chocolate spot,"Health, Beauty & Personal Care",2.95
891,cream slice flannel pink spot,"Health, Beauty & Personal Care",2.95
1562,green regency teacup and saucer,Kitchen & Dining,2.95
1138,eight piece dinosaur set,Toys & Games,1.25
1651,heads and tails sporting fun,Home Decor,1.25
200,ass col small sand gecko p'weight,Kitchen & Dining,0.42
1173,enamel measuring jug cream,"Health, Beauty & Personal Care",4.25
10,12 pencils small tube skull,Stationery & Craft,0.65
8,12 pencil small tube woodland,Stationery & Craft,0.65
460,blue paper parasol,Garden & Outdoor,2.95
3681,victorian  metal postcard spring,Apparel & Accessories,1.69
2083,metal 4 hook hanger french chateau,Kitchen & Dining,2.95
366,black kitchen scales,Toys & Games,8.5
2811,red kitchen scales,Toys & Games,8.5
1765,ivory kitchen scales,Toys & Games,8.5
2197,multi colour silver t-light holder,Home Decor,0.85
35,3 hook hanger magic garden,Garden & Outdoor,1.95
210,assorted colour lizard suction hook,Home Decor,0.42
1838,jumbo bag woodland animals,Apparel & Accessories,1.95
709,children's circus parade mug,Toys & Games,1.65
2317,pack 3 fire engine/car patches,Stationery & Craft,1.25
634,card psychedelic apples,Stationery & Craft,0.42
1759,ivory enchanted forest placemat,Kitchen & Dining,1.65
2353,pack of 6 pannetone gift boxes,Kitchen & Dining,2.55
2070,measuring tape babushka red,Apparel & Accessories,2.95
2800,red enchanted forest placemat,Kitchen & Dining,1.65
720,childrens dolly girl mug,Toys & Games,1.65
3581,toadstool money box,Garden & Outdoor,2.95
2056,make your own flowerpower card kit,Toys & Games,2.95
2410,paper chain kit london,Toys & Games,2.95
2068,measuring tape babushka blue,Apparel & Accessories,2.95
2476,pencil case life is beautiful,Stationery & Craft,2.95
3919,wooden rounders garden set,Garden & Outdoor,9.95
726,childs breakfast set dolly girl,Toys & Games,9.95
727,childs breakfast set spaceboy,Toys & Games,9.95
578,cake plate lovebird white,Kitchen & Dining,4.95
3909,wooden advent calendar red,Seasonal,16.95
1531,green christmas tree card holder,Seasonal,4.25
3504,string of stars card holder,Apparel & Accessories,2.95
3224,set/12 taper candles,Stationery & Craft,0.85
2142,mint kitchen scales,Toys & Games,8.5
3887,white wood garden plant ladder,Garden & Outdoor,9.95
1481,glass jar english confectionery,Kitchen & Dining,2.95
1480,glass jar digestive biscuits,Kitchen & Dining,2.95
2106,milk bottle with glass stopper,Kitchen & Dining,6.95
3821,welcome  wooden block letters,Home Decor,9.95
3249,set/4 modern vintage cotton napkins,Kitchen & Dining,2.95
3763,vintage union jack apron,Kitchen & Dining,6.95
3516,swallow square tissue box,Stationery & Craft,1.25
2242,no junk mail metal sign,Home Decor,1.25
3357,slate tile natural hanging,Home Decor,1.65
3727,vintage glass coffee caddy,Kitchen & Dining,5.95
3302,silver glass t-light set,Kitchen & Dining,2.95
2938,ridged glass finger bowl,Kitchen & Dining,1.45
1454,glass  beurre dish,Kitchen & Dining,3.95
1438,gin & tonic diet greeting card,Stationery & Craft,0.42
328,"birthday card, retro spot",Kitchen & Dining,0.42
3980,wrap red apples,Stationery & Craft,0.42
2856,red retrospot wrap,Kitchen & Dining,0.42
3960,wrap christmas screen print,Seasonal,0.42
1210,fancy fonts birthday wrap,Apparel & Accessories,0.42
820,classic white frame,Home Decor,2.95
352,black diner wall clock,Home Decor,8.5
1059,doormat peace on earth blue,Home Decor,7.95
524,box of 24 cocktail parasols,Kitchen & Dining,0.42
1585,grow your own plant in a can,Garden & Outdoor,1.06
2667,plasters in tin circus parade,"Health, Beauty & Personal Care",1.65
2670,plasters in tin strongman,"Health, Beauty & Personal Care",1.65
2120,mini jigsaw dinosaur,Toys & Games,0.42
2117,mini jigsaw bake a cake,Toys & Games,0.42
2121,mini jigsaw dolly girl,Toys & Games,0.42
3920,wooden school colouring set,Apparel & Accessories,1.65
2339,pack of 12 traditional crayons,Stationery & Craft,0.42
633,card party games,Party & Festive,0.42
512,booze & women greeting card,Stationery & Craft,0.42
2338,pack of 12 suki tissues,Toys & Games,0.29
2343,pack of 12 woodland tissues,"Health, Beauty & Personal Care",0.29
2335,pack of 12 skull tissues,"Health, Beauty & Personal Care",0.29
2322,pack of 12 blue paisley tissues,"Health, Beauty & Personal Care",0.29
2324,pack of 12 circus parade tissues,"Health, Beauty & Personal Care",0.29
2336,pack of 12 spaceboy tissues,Toys & Games,0.29
1881,lads only tissue box,Stationery & Craft,1.25
2852,red retrospot tissue box,Kitchen & Dining,1.25
2331,pack of 12 pink paisley tissues,"Health, Beauty & Personal Care",0.29
1442,gingerbread man cookie cutter,Kitchen & Dining,1.25
1441,gin and tonic mug,Kitchen & Dining,1.25
1749,if you can't stand the heat mug,Kitchen & Dining,1.25
1735,i can only please one person mug,Kitchen & Dining,1.25
2586,pink heart shape egg frying pan,Kitchen & Dining,1.25
29,200 red + white bendy straws,Party & Festive,1.25
2773,recipe box retrospot,Kitchen & Dining,2.95
2772,recipe box pantry yellow design,Kitchen & Dining,2.95
2771,recipe box blue sketchbook design,Stationery & Craft,2.95
27,20 dolly pegs retrospot,Toys & Games,1.25
2243,no singing metal sign,Home Decor,2.1
334,biscuit tin vintage red,Kitchen & Dining,6.75
1157,emergency first aid tin,"Health, Beauty & Personal Care",1.25
2686,polkadot pen,Stationery & Craft,0.85
968,decorative plant pot with frieze,Kitchen & Dining,7.95
1350,french blue metal door sign 5,Home Decor,1.25
704,chest of drawers gingham heart,Home Decor,16.95
2830,red retrospot cake stand,Kitchen & Dining,10.95
1815,joy wooden block letters,Home Decor,4.95
2245,noel wooden block letters,Seasonal,5.95
2466,peace wooden block letters,Home Decor,6.95
2275,office mug warmer black+silver,Kitchen & Dining,2.95
3107,set of 2 christmas decoupage candle,Seasonal,1.25
866,cosmetic bag vintage rose paisley,"Health, Beauty & Personal Care",2.1
2627,pink rose fabric mirror,Apparel & Accessories,1.25
3318,silver plate candle bowl small,Kitchen & Dining,2.95
3398,small regal  silver candlepot,Kitchen & Dining,2.95
188,antique tall swirlglass trinket pot,Kitchen & Dining,3.75
176,antique glass pedestal bowl,Kitchen & Dining,3.75
1587,gumball magazine rack,Home Decor,7.65
2803,red flower crochet food cover,Kitchen & Dining,3.75
699,cherry crochet food cover,Kitchen & Dining,3.75
3500,strawberry raffia food cover,Kitchen & Dining,3.75
2683,polka dot raffia food cover,Kitchen & Dining,3.75
1062,doormat spotty home sweet home,Kitchen & Dining,7.95
3540,t-light glass fluted antique,Kitchen & Dining,1.25
3286,silver  candlepot jardin,Kitchen & Dining,3.75
2685,polkadot mug pink,Kitchen & Dining,1.65
2402,paper bunting coloured lace,Party & Festive,2.95
175,antique glass heart decoration,Party & Festive,1.95
3188,set of 6 kashmir folkart baubles,Home Decor,4.25
774,christmas retrospot angel wood,Seasonal,0.85
776,christmas retrospot star wood,Seasonal,0.85
1675,heart wooden christmas decoration,Seasonal,0.85
1907,large hanging ivory & red wood bird,Home Decor,0.65
3376,small hanging ivory/red wood bird,Home Decor,0.42
1523,grand chocolatecandle,Home Decor,1.45
1196,fairy cake birthday candle set,Kitchen & Dining,3.75
36,3 hook photo shelf antique white,Home Decor,8.5
895,cream sweetheart wall cabinet,"Health, Beauty & Personal Care",18.95
1048,doormat english rose,Home Decor,7.95
1064,doormat union flag,Party & Festive,7.95
2958,romantic images notebook set,Stationery & Craft,4.25
924,curious  images notebook set,Stationery & Craft,4.25
3733,vintage keepsake box paris days,Stationery & Craft,6.35
2804,red gingham rose jewellery box,Apparel & Accessories,1.65
407,blue charlie+lola personal doorsign,Home Decor,2.95
685,"charlie+lola""extremely busy"" sign",Home Decor,2.55
690,charlotte bag suki design,Toys & Games,0.85
1994,lolita  design  cotton tote bag,Apparel & Accessories,2.25
1946,lets go shopping cotton tote bag,Apparel & Accessories,2.25
2371,paint your own canvas set,Stationery & Craft,1.65
596,camouflage led torch,Party & Festive,1.69
420,blue dragonfly helicopter,Toys & Games,7.95
4000,yellow shark helicopter,Toys & Games,7.95
2859,red shark helicopter,Toys & Games,7.95
3591,tool box soft toy,Toys & Games,8.95
1007,doctor's bag soft toy,Toys & Games,8.95
643,carriage,Administrative,50.0
1830,jumbo bag scandinavian paisley,Apparel & Accessories,1.95
1833,jumbo bag toys,Toys & Games,1.95
2375,painted lightbulb star+ moon,Garden & Outdoor,0.42
495,blue tea towel classic design,"Health, Beauty & Personal Care",1.25
3056,set 12 kids  white chalk sticks,Toys & Games,0.42
771,christmas musical zinc star,Seasonal,0.85
770,christmas musical zinc heart,Seasonal,0.85
1078,dove decoration painted zinc,Party & Festive,0.65
3673,union stripe with fringe  hammock,Garden & Outdoor,7.95
1331,folkart zinc heart christmas dec,Seasonal,0.85
3348,skulls and crossbones wrap,Stationery & Craft,0.42
2690,polyester filler pad 45x30cm,Home Decor,1.45
2689,polyester filler pad 40x40cm,Home Decor,1.45
2568,pink flower fabric pony,Apparel & Accessories,3.75
329,birthday party cordon barrier tape,Party & Festive,1.25
594,camouflage design teddy,Party & Festive,2.55
3661,tv dinner tray air hostess,Kitchen & Dining,4.95
3510,suki  shoulder bag,Toys & Games,1.65
488,blue spot ceramic drawer knob,Kitchen & Dining,1.25
927,cushion cover pink union jack,Apparel & Accessories,5.95
893,cream sweetheart letter rack,"Health, Beauty & Personal Care",5.45
1339,four hook  white lovebirds,Home Decor,2.1
1348,french blue metal door sign 3,Home Decor,1.25
1355,french blue metal door sign no,Home Decor,1.25
3118,set of 3 babushka stacking tins,Toys & Games,4.95
287,beach hut key cabinet,Home Decor,3.75
3394,small purple babushka notebook,Stationery & Craft,0.85
696,cherry blossom passport cover,Apparel & Accessories,2.1
3410,small yellow babushka notebook,Stationery & Craft,0.85
2898,retro mod tray,Kitchen & Dining,0.85
3531,sweetheart wire magazine rack,Home Decor,7.95
639,cardholder holly wreath metal,Stationery & Craft,3.75
3295,silver christmas tree bauble stand,Seasonal,16.95
3528,sweetheart recipe book stand,Stationery & Craft,6.75
2308,overnight bag vintage rose paisley,Apparel & Accessories,4.95
170,ant white wire heart spiral,Home Decor,3.95
1215,"feather pen,coal black",Stationery & Craft,0.85
1217,"feather pen,light pink",Apparel & Accessories,0.85
1216,"feather pen,hot pink",Apparel & Accessories,0.85
1045,doormat airmail,Home Decor,6.75
2255,number tile cottage garden 8,Garden & Outdoor,1.95
1044,doormat 3 smiley cats,Home Decor,6.75
536,bread bin diner style ivory,Kitchen & Dining,14.95
539,bread bin diner style red,Kitchen & Dining,14.95
2053,magnets pack of 4 vintage collage,Stationery & Craft,1.25
2050,magnets pack of 4 home sweet home,Garden & Outdoor,1.25
2049,magnets pack of 4 childhood memory,Toys & Games,1.25
196,"art lights,funk monkey",Home Decor,2.95
2114,mini cake stand with hanging cakes,Kitchen & Dining,1.45
660,ceramic cake stand + hanging cakes,Kitchen & Dining,9.95
3526,sweetheart ceramic trinket box,Home Decor,1.25
3153,set of 4 fairy cake placemats,Kitchen & Dining,3.75
